FAQ questions,FAQ answers,modifiert question,type change,answer_chatbot,Correctness_Score,Correctness_Reason,Clarity_Score,Clarity_Reason,Hospitality_Tonality_Score,Hospitality_Tonality_Reason,Relevance_Score,Relevance_Reason,Hallucination_Score,Hallucination_Reason
Kann ich von jemandem geworben werden?,"Ja, als Interessent kannst Du von einem bestehenden METRO Kunden geworben werden.  Hier findest Du ausführliche Informationen.",Kann ich von anderen Menschen beeinflusst werden?,synonym,"Ja, als Interessent kannst Du von einem bestehenden METRO Kunden geworben werden.",4.0,"Mostly correct with minor omissions, missing link to detailed information",5.0,"Very clear, concise and easy to read",5.0,"Polite, professional and customer-oriented tone",5.0,Directly answers the question with no fluff,5.0,"No invented info, sticks strictly to facts"
Wie funktioniert die Registrierung für myMETRO?,"Die Registrierung ist ganz einfach so geht´s. Wichtig für Dein Passwort: Achte auf die korrekte Schreibweise, merke Dir die Groß- und Kleinbuchstaben! Folgende Zeichen sind beim Passwort erlaubt: A-Z, a-z, 0-9 und @!?_#",Wie kann ich mich bei myMETRO registrieren?,synonym,"Die Registrierung bei myMETRO ist ganz einfach. Bitte achten Sie darauf, ein Passwort mit korrekter Schreibweise zu wählen und merken Sie sich die Groß- und Kleinbuchstaben. Erlaubte Zeichen für das Passwort sind A-Z, a-z, 0-9 und @!?_#.

Folgen Sie bitte den Registrierungsschritten und überprüfen Sie die eingegebenen Daten auf ihre Richtigkeit. Wenn Sie Schwierigkeiten haben, können Sie uns ein Fehlerprotokoll senden, indem Sie in der App den Menüpunkt ""Mehr"" wählen und auf ""Fehler berichten"" klicken.

Nach erfolgreicher Registrierung können Sie wichtige Informationen selber pflegen und Ihr Passwort selbst zurücksetzen. Zudem benötigen Sie nur noch eine Nutzerkennung für alle METRO Online-Systeme.",4.0,"Minor omissions, e.g. missing mention of allowed special characters in the golden answer.",5.0,"Very clear, concise and easy to read.",5.0,"Polite, professional and customer-oriented tone.",5.0,Directly answers the question with no fluff.,5.0,"No invented info, strictly sticks to facts."
Wie funktioniert die Registrierung für myMETRO?,"Die Registrierung ist ganz einfach so geht´s. Wichtig für Dein Passwort: Achte auf die korrekte Schreibweise, merke Dir die Groß- und Kleinbuchstaben! Folgende Zeichen sind beim Passwort erlaubt: A-Z, a-z, 0-9 und @!?_#",Was sind die Schritte für die Registrierung bei myMETRO?,synonym,"Die Registrierung bei myMETRO ist einfach und kann wie folgt durchgeführt werden:

1. Wähle ein Passwort und achte dabei auf die korrekte Schreibweise, Beachte die Groß- und Kleinbuchstaben. Erlaubte Zeichen sind A-Z, a-z, 0-9 und @!?_#.
2. Registriere Dich mit einer eindeutigen E-Mail-Adresse und einem Benutzernamen. Beachte, dass jede E-Mail-Adresse und jeder Benutzername nur einmal verwendet werden kann.
3. Überprüfe Deine Angaben auf Richtigkeit und korrekte Schreibweise.
4. Wenn Du Probleme bei der Registrierung hast, kannst Du Dich an den Kundensupport wenden, entweder über das Kontaktformular, per Mail oder telefonisch.

Nach erfolgreicher Registrierung kannst Du wichtige Informationen selbst pflegen, Dein Passwort selbst zurücksetzen und Zugang zu vielen wertvollen Services erhalten, die exklusiv für registrierte Gewerbetreibende und Gastronomen verfügbar sind.",4.0,"Mostly correct with minor omissions, the actual answer includes additional steps not mentioned in the golden answer.",5.0,"Very clear, concise, easy to read, and uses bullet points.",5.0,"Polite, professional, and customer-oriented tone.",5.0,Directly answers the question with no fluff.,4.0,"Minor hallucinations that don’t affect core answer, the actual answer mentions additional services available after registration."
Wann erhalte ich die neuen Angebote über den METRO Chat?,"Die aktuellen Wochenangebote erhältst Du zum Erscheinungstermin, um Deinen Einkauf bestmöglich planen zu können. Zusätzlich senden wir Dir Produktempfehlungen, spannende Aktionen und Events.  ",Wann erhalten Kunden die neuen Angebote über den METRO Chat?,synonym,"Kunden erhalten die neuen Wochenangebote zum Erscheinungstermin, wenn sie sich beim METRO Chat anmelden.",4.0,"Mostly correct with minor omissions, as the actual answer does not mention additional information like Produktempfehlungen, spannende Aktionen und Events.",5.0,"Very clear, concise, easy to read.",5.0,"Polite, professional, customer-oriented tone.",5.0,"Directly answers the question, no fluff.",5.0,"No invented info, sticks strictly to facts."
Wann erhalte ich die neuen Angebote über den METRO Chat?,"Die aktuellen Wochenangebote erhältst Du zum Erscheinungstermin, um Deinen Einkauf bestmöglich planen zu können. Zusätzlich senden wir Dir Produktempfehlungen, spannende Aktionen und Events.  ",Wie und wann wird ich über neue Angebote im METRO Chat informiert?,synonym,"Du erhältst die aktuellen Wochenangebote zum Erscheinungstermin im METRO Chat, um Deinen Einkauf bestmöglich planen zu können. Zusätzlich erhältst Du auch Produktempfehlungen, spannende Aktionen und Events über den Chat.",4.0,"Mostly correct with minor omissions, missing 'zusätzlich senden wir Dir...' part",5.0,"Very clear, concise, easy to read",5.0,"Polite, professional, customer-oriented tone",5.0,"Directly answers the question, no fluff",5.0,"No invented info, sticks strictly to facts"
Wie melde ich mich bei myMETRO an?,"Gib einfach Deinen Benutzernamen und das Passwort im Anmeldefenster ein. Zum Anmeldefenster gelangst Du, indem Du oben auf der Webseite auf das Feld Login klickst.",Wie kann ich mich bei myMETRO registrieren?,synonym,"Die Registrierung bei myMETRO ist ganz einfach. Bitte achten Sie darauf, dass Sie Ihr Passwort korrekt schreiben und die Groß- und Kleinbuchstaben beachten. Erlaubte Zeichen für das Passwort sind A-Z, a-z, 0-9 und @!?_#. 

Füllen Sie die erforderlichen Informationen aus und überprüfen Sie diese auf Richtigkeit. Wenn Sie Probleme bei der Registrierung haben, können Sie uns ein Fehlerprotokoll senden, indem Sie in der App auf ""Mehr"" und dann auf ""Fehler berichten"" klicken. 

Nach der Registrierung können Sie wichtige Informationen selber pflegen, Ihr Passwort zurücksetzen und viele weitere Services nutzen.",2.0,"The answer contains some correct information, but it also includes incorrect details about the allowed characters in the password and the process of reporting errors.",3.0,"The answer is clear, but it could be more concise and easier to read.",4.0,"The tone is mostly polite and professional, but it could be more customer-oriented.",2.0,"The answer is partially relevant, but it contains unrelated information about reporting errors and password management.",3.0,"The answer contains some invented details, such as the allowed characters in the password and the process of reporting errors."
Wie melde ich mich bei myMETRO an?,"Gib einfach Deinen Benutzernamen und das Passwort im Anmeldefenster ein. Zum Anmeldefenster gelangst Du, indem Du oben auf der Webseite auf das Feld Login klickst.",Wie melde ich mich bei meinem myMETRO-Konto an?,synonym,"Um Dich bei Deinem myMETRO-Konto anzumelden, klicke oben auf der Webseite auf das Feld ""Login"". Dann gib einfach Deinen Benutzernamen und das Passwort im Anmeldefenster ein. Alternativ kannst Du Dich auch direkt in der METRO-App mit Deinen Zugangsdaten anmelden.",4.0,"Mostly correct with minor omissions, the actual answer includes an alternative login method via the METRO-App.",4.0,"Mostly clear, minor ambiguities, the answer could be slightly more concise.",4.0,"Mostly polite, minor issues, the tone is professional but slightly formal.",5.0,"Directly answers the question, no fluff.",4.0,"Minor hallucinations that don’t affect core answer, the alternative login method via the METRO-App is not mentioned in the Golden Answer."
Wie kann ich Lieferservice Kunde werden?,"Bist Du Gastronomin / Gastronom oder Großverbraucherin / Großverbraucher und hast einen regelmäßigen Bedarf an Gastro-Produkten, dann nutze unseren Lieferservice inklusive der persönlichen Kundenbetreuung.     Wenn Du den Lieferservice nutzen möchtest, kontaktiere Deinen Kundenmanager in Deinem METRO Markt vor Ort. Er erläutert die Voraussetzungen, führt mit Dir gemeinsam die Registrierung für den METRO Online-Bestellservice durch und unterstützt Dich bei der Erstellung Deines ersten Ordersatzes. Du bist noch kein METRO Kunde? Jetzt hier Kunde werden.  Ausführliche Informationen findest Du hier.",Wie kann ich mich für einen Lieferservice anmelden?,synonym,"Um dich für den METRO Lieferservice anzumelden, kannst du einfach das entsprechende Formular ausfüllen. Unser Team wird sich dann bei dir melden und dich durch den Anmeldeprozess begleiten. Alternativ kannst du auch deinen Kundenmanager in deinem METRO Markt vor Ort kontaktieren, der dich bei der Registrierung unterstützt. Bitte beachte, dass der Lieferservice ausschließlich für Gastronomie- und Lebensmittelprofis mit regelmäßigem Bedarf an Gastro-Produkten bestimmt ist. Wenn du noch kein METRO-Kunde bist, kannst du dich vorab als Kunde registrieren.",4.0,"Mostly correct with minor omissions, e.g. missing details about contacting the customer manager and the importance of being a regular customer.",4.0,"Mostly clear, minor ambiguities, e.g. the sentence structure could be improved for better readability.",4.0,"Mostly polite, minor issues, e.g. the tone is professional but could be more customer-oriented.",5.0,"Directly answers the question, no fluff.",4.0,"Minor hallucinations that don’t affect core answer, e.g. the mention of a form to fill out is not explicitly stated in the golden answer."
Wie kann ich Lieferservice Kunde werden?,"Bist Du Gastronomin / Gastronom oder Großverbraucherin / Großverbraucher und hast einen regelmäßigen Bedarf an Gastro-Produkten, dann nutze unseren Lieferservice inklusive der persönlichen Kundenbetreuung.     Wenn Du den Lieferservice nutzen möchtest, kontaktiere Deinen Kundenmanager in Deinem METRO Markt vor Ort. Er erläutert die Voraussetzungen, führt mit Dir gemeinsam die Registrierung für den METRO Online-Bestellservice durch und unterstützt Dich bei der Erstellung Deines ersten Ordersatzes. Du bist noch kein METRO Kunde? Jetzt hier Kunde werden.  Ausführliche Informationen findest Du hier.",Wie kann ich als Kunde einen Lieferservice nutzen?,synonym,"Um den METRO Lieferservice als Kunde zu nutzen, kannst Du folgende Schritte durchführen:

1. Wenn Du bereits ein METRO Kunde bist, kontaktiere Deinen Kundenmanager in Deinem METRO Markt vor Ort. Er wird die Voraussetzungen erläutern und Dich bei der Registrierung für den METRO Online-Bestellservice unterstützen.

2. Wenn Du noch kein METRO Kunde bist, kannst Du Dich auf der METRO-Website als Kunde registrieren und das Formular zur Anmeldung für den METRO Lieferservice ausfüllen. Das METRO-Team wird Dich dann kontaktieren und durch den Anmeldeprozess begleiten.

Bitte beachte, dass der METRO Lieferservice ausschließlich für Gastronomie- und Lebensmittelprofis mit regelmäßigem Bedarf an Gastro-Produkten verfügbar ist und nicht für Einzelbestellungen gedacht ist.",4.0,"Mostly correct with minor omissions, missing information about contacting the customer manager for new customers and the link to register as a customer.",5.0,"Very clear, concise, easy to read, bullet points if needed.",5.0,"Polite, professional, customer-oriented tone.",5.0,"Directly answers the question, no fluff.",5.0,"No invented info, sticks strictly to facts."
Wie kann ich METRO kontaktieren?,Folgen Möglichkeiten hast Du METRO zu kontaktieren:    Über das Kontaktformular  Per E-Mail: kontakt@metro.de  Per Telefon: 0211 - 17607090 (Zum Ortstarif - Kosten für Anrufe aus dem Mobilfunknetz können abweichen),Wie kann ich mich an METRO wenden?,synonym,"Sie können sich an METRO wenden, indem Sie den QR-Code auf metro.de/metro-chat scannen oder auf den Link zur Anmeldung klicken und die vorformulierte Nachricht im Chat senden. Alternativ können Sie sich auch direkt in einem METRO Markt registrieren.",2.0,"The actual answer does not mention the contact form, email, or phone number, which are all mentioned in the golden answer.",4.0,"The actual answer is clear and easy to read, but it does not provide a clear and concise list of contact options.",4.0,"The actual answer is polite and professional, but it does not provide a clear and helpful response to the customer's question.",2.0,"The actual answer does not directly answer the question, but rather provides an alternative way to contact Metro.",3.0,"The actual answer mentions a QR code and a link to a chat, which are not mentioned in the golden answer, and may be considered minor hallucinations."
Wie kann ich METRO kontaktieren?,Folgen Möglichkeiten hast Du METRO zu kontaktieren:    Über das Kontaktformular  Per E-Mail: kontakt@metro.de  Per Telefon: 0211 - 17607090 (Zum Ortstarif - Kosten für Anrufe aus dem Mobilfunknetz können abweichen),Wie erreiche ich METRO?,synonym," METRO kannst Du entweder online unter www.metro.de erreichen oder direkt in einem METRO Markt vor Ort. Wenn Du die METRO App nutzen möchtest, kannst Du Dich entweder in der App selbst registrieren oder auf der Website www.metro.de/mymetro einen myMETRO-Account erstellen, um dann in der App einzuloggen.",2.0,"Some correct info but several important mistakes, e.g. missing contact methods (Kontaktformular, Per E-Mail, Per Telefon)",4.0,"Mostly clear, minor ambiguities, but could be more concise",4.0,"Mostly polite, minor issues, but slightly less customer-oriented",3.0,"Partially relevant, contains unrelated info (e.g. registration and login process)",4.0,"Minor hallucinations that don’t affect core answer, e.g. mentioning the app and website registration process"
Wie kann ich mich über ein DISH Produkt beraten lassen?,"Melde dich bei deinem Kundenmanagement oder fülle das DISH-Kontaktformular aus, damit du direkt kontaktiert wirst: https://www.dish.co/DE/de/reservierungssystem-gastronomie/#SupportRes",Wo kann ich über DISH-Produkte Rat fragen?,synonym,"Du kannst dich für Fragen zu DISH-Produkten an folgende Optionen wenden:

1. Kundenmanagement oder das DISH-Kontaktformular auf der Seite https://www.dish.co/DE/de/reservierungssystem-gastronomie/#SupportRes
2. Die DISH FAQ Seite unter https://support.dish.co/de_DE
3. Den DISH Support telefonisch unter +49 211 9699920 oder per E-Mail an support-deu@dish.co. Die Experten sind täglich von 08:00 bis 22:00 Uhr erreichbar.",4.0,"Mostly correct with minor omissions, the actual answer includes additional contact options not mentioned in the golden answer.",5.0,"Very clear, concise, easy to read, and uses bullet points.",5.0,"Polite, professional, and customer-oriented tone.",5.0,Directly answers the question with no fluff.,4.0,"Minor hallucinations with the additional contact options, but they don't affect the core answer."
